STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
256;Baun;4;Baunack;Olaf;Gros;Heiko;Gros;Sabrina;Carcone;Sebastien;Deut;KKrämer Racing UG;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;13:49:22.297;13:49:22.297;12:37.905;757,905;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;56.273;N;146;;1:17.079;N;157;;1:37.181;N;129;;15.323;N;193;;2:39.387;N;165;;50.469;N;150;;3:47.939;N;179;;27.244;N;173;;47.010;N;;;;N;;N;;N;9:43.904;90;N;0;;            ;;5;0;0;0;0;1;5;9:43.904
257;Beye;4;Beyer;Stefan;Eichenberg;Heiko;Leib;Fidel;Simon;Björn;Deut;Team Sorg Rennsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;12:41:47.386;12:41:47.386;9:29.866;569,866;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.813;N;197;;49.302;N;219;;1:14.744;N;187;;11.679;N;246;;2:02.760;N;187;;38.853;N;238;;2:52.596;N;210;;20.990;N;262;;32.129;N;;;;N;;N;;N;9:09.022;62;N;0;;            ;;1;0;0;0;0;1;1;9:09.022
257;Beye;4;Beyer;Stefan;Eichenberg;Heiko;Leib;Fidel;Simon;Björn;Deut;Team Sorg Rennsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;12:51:24.145;12:51:24.145;9:36.759;576,759;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.352;N;201;;48.482;N;222;;1:13.049;N;190;;11.464;N;253;;2:01.897;N;185;;38.610;J;231;;3:00.428;N;208;;21.093;N;257;;36.384;N;;;;N;;N;;N;9:09.022;62;N;0;;            ;;2;0;0;0;0;1;2;9:09.022
257;Beye;3;Beyer;Stefan;Eichenberg;Heiko;Leib;Fidel;Simon;Björn;Deut;Team Sorg Rennsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;13:23:26.969;13:23:26.969;9:11.459;551,459;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;44.859;J;204;;47.962;J;222;;1:12.465;N;197;;11.216;N;257;;1:59.549;J;189;;38.652;N;238;;2:45.142;N;216;;20.690;J;264;;30.924;N;;;;N;;N;;N;9:09.022;62;N;0;;            ;;3;0;0;0;0;1;3;9:09.022
257;Beye;3;Beyer;Stefan;Eichenberg;Heiko;Leib;Fidel;Simon;Björn;Deut;Team Sorg Rennsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;13:42:14.977;13:42:14.977;9:17.249;557,249;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.343;N;197;;52.330;N;197;;1:10.878;J;198;;11.130;J;258;;2:02.163;N;188;;39.247;N;232;;2:44.684;J;215;;20.814;N;263;;30.660;J;;;;N;;N;;N;9:09.022;62;N;0;;            ;;4;0;0;0;0;1;4;9:09.022
261;Schi;4;Schicht;Rüdiger;Montana;;Richards;Tony;Cate;Peter;Schw;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;12:56:30.269;12:56:30.269;9:54.646;594,646;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.208;N;184;;49.291;N;219;;1:13.057;N;187;;11.600;N;252;;2:02.367;N;187;;51.681;N;156;;3:07.723;N;208;;21.257;N;259;;31.462;N;;;;N;;N;;N;9:18.781;70;N;0;;            ;;1;0;0;0;0;1;1;9:18.781
261;Schi;4;Schicht;Rüdiger;Montana;;Richards;Tony;Cate;Peter;Schw;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;13:07:52.564;13:07:52.564;9:19.040;559,040;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.811;J;196;;47.901;J;222;;1:11.874;J;194;;11.355;J;255;;2:00.082;J;189;;38.968;N;227;;2:51.391;J;211;;20.931;J;262;;30.727;J;;;;N;;N;;N;9:18.781;70;N;0;;            ;;2;0;0;0;0;1;2;9:18.781
261;Schi;3;Schicht;Rüdiger;Montana;;Richards;Tony;Cate;Peter;Schw;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;13:24:28.059;13:24:28.059;9:33.240;573,240;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.441;N;192;;49.286;N;223;;1:13.598;N;186;;11.529;N;254;;2:05.419;N;187;;38.976;N;233;;2:55.356;N;210;;21.121;N;261;;31.514;N;;;;N;;N;;N;9:18.781;70;N;0;;            ;;3;0;0;0;0;1;3;9:18.781
261;Schi;3;Schicht;Rüdiger;Montana;;Richards;Tony;Cate;Peter;Schw;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;13:34:02.936;13:34:02.936;9:34.877;574,877;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;51.759;N;200;;51.088;N;219;;1:14.444;N;187;;11.478;N;253;;2:02.275;N;188;;38.709;J;236;;2:52.999;N;209;;20.974;N;264;;31.151;N;;;;N;;N;;N;9:18.781;70;N;0;;            ;;4;0;0;0;0;1;4;9:18.781
262;Dolf;3;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;Deut;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;12:50:51.237;12:50:51.237;10:47.462;647,462;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;49.280;N;179;;52.140;N;192;;1:23.136;N;178;;12.512;N;227;;2:14.613;N;178;;44.194;N;197;;3:32.697;N;196;;23.012;N;230;;35.878;N;;;;N;;N;;N;9:33.485;84;N;0;;            ;;1;0;0;0;0;1;1;9:33.485
262;Dolf;3;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;Deut;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;13:01:06.421;13:01:06.421;10:15.184;615,184;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;47.144;N;170;;53.727;N;197;;1:19.118;N;182;;12.304;N;227;;2:14.632;N;175;;42.378;N;203;;3:08.295;N;199;;22.767;N;233;;34.819;N;;;;N;;N;;N;9:33.485;84;N;0;;            ;;2;0;0;0;0;1;2;9:33.485
262;Dolf;1;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;Deut;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;13:19:41.174;13:19:41.174;9:35.935;575,935;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.956;J;181;;49.101;N;216;;1:15.408;N;186;;11.615;N;252;;2:04.087;J;186;;39.364;J;231;;2:56.123;J;208;;21.163;J;261;;33.118;N;;;;N;;N;;N;9:33.485;84;N;0;;            ;;3;0;0;0;0;1;3;9:33.485
262;Dolf;2;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;Deut;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;13:40:02.588;13:40:02.588;9:46.011;586,011;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;47.917;N;184;;49.270;N;219;;1:14.622;N;187;;11.755;N;245;;2:09.849;N;179;;40.224;N;213;;2:58.444;N;205;;21.585;N;258;;32.345;N;;;;N;;N;;N;9:33.485;84;N;0;;            ;;4;0;0;0;0;1;4;9:33.485
262;Dolf;2;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;Deut;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;13:49:39.586;13:49:39.586;9:36.998;576,998;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.293;N;181;;48.873;J;221;;1:14.118;J;187;;11.591;J;251;;2:04.658;N;179;;40.109;N;216;;2:57.781;N;199;;21.365;N;262;;32.210;J;;;;N;;N;;N;9:33.485;84;N;0;;            ;;5;0;0;0;0;1;5;9:33.485
263;Moet;3;Moetefindt;Jens;Naumann;Florian;Oberheim;Moritz;Wolter;Thorsten;Deut;FK Performance Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;12:42:26.495;12:42:26.495;9:17.743;557,743;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.777;N;200;;48.449;N;224;;1:13.202;N;187;;11.610;N;252;;2:02.021;N;190;;38.364;N;238;;2:46.529;N;214;;20.830;N;265;;30.961;N;;;;N;;N;;N;9:00.159;51;N;0;;            ;;1;0;0;0;0;1;1;9:00.159
263;Moet;2;Moetefindt;Jens;Naumann;Florian;Oberheim;Moritz;Wolter;Thorsten;Deut;FK Performance Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;13:00:48.235;13:00:48.235;9:19.028;559,028;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.283;N;203;;47.932;N;222;;1:11.512;N;197;;11.207;N;256;;2:00.588;N;184;;39.432;N;235;;2:49.859;N;211;;21.186;N;259;;31.029;N;;;;N;;N;;N;9:00.159;51;N;0;;            ;;2;0;0;0;0;1;2;9:00.159
263;Moet;2;Moetefindt;Jens;Naumann;Florian;Oberheim;Moritz;Wolter;Thorsten;Deut;FK Performance Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;13:10:06.814;13:10:06.814;9:18.579;558,579;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;44.765;J;202;;47.755;N;221;;1:11.581;N;196;;11.274;N;255;;2:03.175;N;188;;38.961;N;236;;2:48.816;N;211;;21.041;N;264;;31.211;N;;;;N;;N;;N;9:00.159;51;N;0;;            ;;3;0;0;0;0;1;3;9:00.159
263;Moet;3;Moetefindt;Jens;Naumann;Florian;Oberheim;Moritz;Wolter;Thorsten;Deut;FK Performance Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;13:27:24.331;13:27:24.331;9:00.225;540,225;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;44.831;N;198;;46.369;J;225;;1:08.979;J;203;;11.013;J;258;;1:57.935;J;192;;37.851;J;242;;2:41.950;J;214;;20.766;J;263;;30.531;J;;;;N;;N;;N;9:00.159;51;N;0;;            ;;4;0;0;0;0;1;4;9:00.159
263;Moet;4;Moetefindt;Jens;Naumann;Florian;Oberheim;Moritz;Wolter;Thorsten;Deut;FK Performance Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;13:48:52.433;13:48:52.433;9:17.417;557,417;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.409;N;201;;47.546;N;223;;1:13.048;N;194;;11.399;N;251;;2:00.718;N;188;;38.509;N;237;;2:47.454;N;209;;20.979;N;262;;31.355;N;;;;N;;N;;N;9:00.159;51;N;0;;            ;;5;0;0;0;0;1;5;9:00.159
264;Cala;3;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;Schw;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;12:55:35.532;12:55:35.532;9:43.879;583,879;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.409;N;188;;49.797;N;220;;1:14.278;N;178;;11.935;N;250;;2:05.725;N;186;;40.706;N;209;;3:02.623;N;205;;21.211;N;262;;32.195;N;;;;N;;N;;N;9:15.144;76;N;0;;            ;;1;0;0;0;0;1;1;9:15.144
264;Cala;3;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;Schw;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;13:05:23.264;13:05:23.264;9:47.732;587,732;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.307;N;124;;51.243;N;222;;1:14.943;N;179;;11.885;N;247;;2:08.897;N;185;;41.274;N;211;;2:59.585;N;205;;21.179;N;263;;32.419;N;;;;N;;N;;N;9:15.144;76;N;0;;            ;;2;0;0;0;0;1;2;9:15.144
264;Cala;3;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;Schw;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;13:15:10.387;13:15:10.387;9:47.123;587,123;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.888;N;203;;49.407;J;221;;1:13.989;N;173;;18.711;N;115;;2:09.707;N;187;;39.852;N;219;;2:56.435;N;205;;21.097;N;262;;32.037;N;;;;N;;N;;N;9:15.144;76;N;0;;            ;;3;0;0;0;0;1;3;9:15.144
264;Cala;1;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;Schw;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;13:36:52.537;13:36:52.537;9:39.626;579,626;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.917;N;164;;50.892;N;208;;1:18.480;N;179;;11.650;N;251;;2:06.899;N;190;;38.471;N;225;;2:53.395;N;212;;20.995;N;263;;31.927;N;;;;N;;N;;N;9:15.144;76;N;0;;            ;;4;0;0;0;0;1;4;9:15.144
264;Cala;1;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;Schw;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;13:46:17.872;13:46:17.872;9:25.335;565,335;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.092;J;203;;59.598;N;187;;1:12.322;J;198;;11.198;J;256;;2:00.911;J;192;;38.095;J;239;;2:46.625;J;213;;20.811;J;263;;30.683;J;;;;N;;N;;N;9:15.144;76;N;0;;            ;;5;0;0;0;0;1;5;9:15.144
300;Vazq;3;Vazquez;Marcos Adolfo;Max Walter von Bär;;Held;Thorsten;Trinius;Matthias;Arge;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche Cayman 718 S;1;12:44:08.484;12:44:08.484;10:30.746;630,746;N;VT3                                                         ;0000VT3                                                         ;;VT3     ;52.661;N;154;;54.569;N;204;;1:21.054;N;174;;12.093;N;239;;2:15.736;N;175;;44.107;N;194;;3:14.073;N;191;;21.944;N;258;;34.509;J;;;;N;;N;;N;10:09.094;113;N;0;;            ;;1;0;0;0;0;1;1;10:09.094
300;Vazq;3;Vazquez;Marcos Adolfo;Max Walter von Bär;;Held;Thorsten;Trinius;Matthias;Arge;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche Cayman 718 S;2;12:54:41.099;12:54:41.099;10:32.615;632,615;N;VT3                                                         ;0000VT3                                                         ;;VT3     ;48.667;N;181;;52.637;N;211;;1:20.435;N;165;;12.554;N;223;;2:16.799;N;173;;44.178;N;187;;3:17.323;N;184;;23.154;N;223;;36.868;N;;;;N;;N;;N;10:09.094;113;N;0;;            ;;2;0;0;0;0;1;2;10:09.094
300;Vazq;2;Vazquez;Marcos Adolfo;Max Walter von Bär;;Held;Thorsten;Trinius;Matthias;Arge;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche Cayman 718 S;3;13:13:15.912;13:13:15.912;10:20.687;620,687;J;VT3                                                         ;0000VT3                                                         ;;VT3     ;48.181;J;186;;51.862;J;208;;1:20.084;N;152;;20.471;N;110;;2:15.429;N;179;;41.641;J;200;;3:06.792;J;197;;21.587;J;259;;34.640;N;;;;N;;N;;N;10:09.094;113;N;0;;            ;;3;0;0;0;0;1;3;10:09.094
300;Vazq;2;Vazquez;Marcos Adolfo;Max Walter von Bär;;Held;Thorsten;Trinius;Matthias;Arge;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche Cayman 718 S;4;13:23:38.080;13:23:38.080;10:22.168;622,168;N;VT3                                                         ;0000VT3                                                         ;;VT3     ;48.316;N;161;;52.313;N;211;;1:17.829;J;179;;12.040;J;243;;2:14.653;J;174;;45.150;N;188;;3:07.063;N;180;;26.432;N;218;;38.372;N;;;;N;;N;;N;10:09.094;113;N;0;;            ;;4;0;0;0;0;1;4;10:09.094
310;Prei;2;Preisig;Jasmin;Xavier;Gustavo;Asari;Emir;Engelmann;Andrew;Schw;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;1;13:23:15.351;13:23:15.351;9:34.688;574,688;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.502;J;197;;47.706;J;214;;1:14.281;N;187;;11.842;N;240;;2:05.373;N;180;;40.383;N;192;;2:53.868;N;202;;22.473;N;240;;33.260;N;;;;N;;N;;N;9:31.248;82;N;0;;            ;;1;0;0;0;0;1;1;9:31.248
310;Prei;2;Preisig;Jasmin;Xavier;Gustavo;Asari;Emir;Engelmann;Andrew;Schw;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;2;13:33:20.216;13:33:20.216;10:04.865;604,865;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;1:04.192;N;195;;48.274;N;214;;1:12.181;J;186;;11.837;J;240;;2:11.484;N;180;;39.940;J;221;;3:01.125;N;200;;22.566;N;238;;33.266;N;;;;N;;N;;N;9:31.248;82;N;0;;            ;;2;0;0;0;0;1;2;9:31.248
310;Prei;1;Preisig;Jasmin;Xavier;Gustavo;Asari;Emir;Engelmann;Andrew;Schw;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;3;13:50:39.927;13:50:39.927;9:55.344;595,344;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;49.026;N;185;;1:01.383;N;179;;1:18.848;N;184;;11.861;N;240;;2:04.790;J;183;;40.144;N;192;;2:53.746;J;202;;22.404;J;239;;33.142;J;;;;N;;N;;N;9:31.248;82;N;0;;            ;;3;0;0;0;0;2;1;9:31.248
320;von ;4;von Löwis of Menar;Thomas;Smudo;;Kauffman;Charles;Kiefer;Thomas;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;1;13:00:12.978;13:00:12.978;8:54.643;534,643;N;AT                                                          ;0000AT                                                          ;;AT      ;43.300;N;213;;46.035;N;233;;1:08.689;N;206;;10.687;J;267;;1:56.485;N;201;;36.355;J;248;;2:41.825;J;219;;20.180;N;271;;31.087;N;;;;N;;N;;N;8:51.603;47;N;0;;            ;;1;0;0;0;0;1;1;8:51.603
320;von ;4;von Löwis of Menar;Thomas;Smudo;;Kauffman;Charles;Kiefer;Thomas;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;2;13:09:06.109;13:09:06.109;8:53.131;533,131;J;AT                                                          ;0000AT                                                          ;;AT      ;42.488;J;215;;45.899;J;234;;1:08.549;J;205;;11.305;N;236;;1:55.759;J;202;;36.665;N;248;;2:42.425;N;219;;20.145;J;273;;29.896;J;;;;N;;N;;N;8:51.603;47;N;0;;            ;;2;0;0;0;0;1;2;8:51.603
320;von ;1;von Löwis of Menar;Thomas;Smudo;;Kauffman;Charles;Kiefer;Thomas;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;3;13:31:14.939;13:31:14.939;9:29.731;569,731;N;AT                                                          ;0000AT                                                          ;;AT      ;46.921;N;189;;49.784;N;215;;1:14.198;N;190;;11.155;N;262;;2:03.227;N;197;;38.807;N;224;;2:53.515;N;211;;20.700;N;267;;31.424;N;;;;N;;N;;N;8:51.603;47;N;0;;            ;;3;0;0;0;0;2;1;8:51.603
320;von ;1;von Löwis of Menar;Thomas;Smudo;;Kauffman;Charles;Kiefer;Thomas;Deut;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;4;13:40:46.507;13:40:46.507;9:31.568;571,568;N;AT                                                          ;0000AT                                                          ;;AT      ;45.494;N;201;;51.352;N;203;;1:18.808;N;192;;11.164;N;260;;2:02.140;N;191;;39.475;N;228;;2:51.089;N;212;;20.665;N;268;;31.381;N;;;;N;;N;;N;8:51.603;47;N;0;;            ;;4;0;0;0;0;2;2;8:51.603
322;Miet;2;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;1;12:49:28.552;12:49:28.552;10:50.242;650,242;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;56.338;N;166;;58.744;N;184;;1:21.492;N;169;;13.278;N;214;;2:17.353;N;157;;46.505;J;188;;3:14.178;N;178;;25.295;N;216;;37.059;N;;;;N;;N;;N;10:34.593;123;N;0;;            ;;1;0;0;0;0;1;1;10:34.593
322;Miet;2;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;2;13:00:15.785;13:00:15.785;10:47.233;647,233;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;52.431;J;167;;56.856;N;185;;1:21.965;N;171;;13.237;N;214;;2:18.000;N;135;;49.823;N;188;;3:12.726;N;180;;24.976;J;219;;37.219;N;;;;N;;N;;N;10:34.593;123;N;0;;            ;;2;0;0;0;0;1;2;10:34.593
322;Miet;2;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;3;13:10:52.207;13:10:52.207;10:36.422;636,422;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;52.750;N;167;;56.457;J;184;;1:21.159;J;177;;13.000;J;217;;2:16.739;J;155;;47.745;N;182;;3:06.741;J;181;;25.246;N;214;;36.585;J;;;;N;;N;;N;10:34.593;123;N;0;;            ;;3;0;0;0;0;1;3;10:34.593
322;Miet;3;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;4;13:32:00.687;13:32:00.687;11:10.799;670,799;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;55.640;N;164;;56.631;N;178;;1:25.236;N;162;;13.772;N;209;;2:20.513;N;149;;49.083;N;177;;3:25.429;N;172;;26.328;N;204;;38.167;N;;;;N;;N;;N;10:34.593;123;N;0;;            ;;4;0;0;0;0;1;4;10:34.593
322;Miet;3;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;Schw;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;5;13:47:23.164;13:47:23.164;15:22.477;922,477;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;4:53.977;N;156;;1:10.030;N;138;;1:25.985;N;164;;13.655;N;209;;2:24.423;N;151;;48.126;N;185;;3:23.521;N;178;;25.381;N;216;;37.379;N;;;;N;;N;;N;10:34.593;123;N;0;;            ;;5;0;0;0;0;1;5;10:34.593
323;Lyon;1;Lyons;Benjamin;Löw;Markus;Lomas;Dale;;;Groß;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;1;13:00:14.288;13:00:14.288;10:47.536;647,536;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;55.403;J;166;;56.336;J;182;;1:21.878;J;178;;12.996;J;220;;2:16.525;J;155;;47.061;J;183;;3:15.672;N;184;;24.923;J;218;;36.742;N;;;;N;;N;;N;10:42.367;127;N;0;;            ;;1;0;0;0;0;1;1;10:42.367
323;Lyon;3;Lyons;Benjamin;Löw;Markus;Lomas;Dale;;;Groß;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;2;13:20:00.875;13:20:00.875;11:00.966;660,966;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;55.664;N;150;;58.616;N;182;;1:22.575;N;165;;13.744;N;211;;2:22.516;N;150;;49.211;N;177;;3:16.357;N;179;;25.586;N;214;;36.697;N;;;;N;;N;;N;10:42.367;127;N;0;;            ;;2;0;0;0;0;1;2;10:42.367
323;Lyon;2;Lyons;Benjamin;Löw;Markus;Lomas;Dale;;;Groß;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;3;13:42:54.887;13:42:54.887;10:53.548;653,548;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;55.886;N;136;;1:01.280;N;140;;1:23.201;N;173;;13.209;N;215;;2:18.841;N;150;;48.694;N;178;;3:10.594;J;180;;25.192;N;216;;36.651;J;;;;N;;N;;N;10:42.367;127;N;0;;            ;;3;0;0;0;0;1;3;10:42.367
324;Hube;2;Huber;Jürgen;Knötschke;Christian;Kurz;Maximilian;Sagmeister;Simon;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;1;12:43:23.299;12:43:23.299;10:34.419;634,419;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;52.560;N;167;;54.587;N;191;;1:22.029;N;171;;13.103;N;222;;2:15.267;N;160;;45.693;N;192;;3:10.932;N;181;;24.560;N;223;;35.688;N;;;;N;;N;;N;10:12.481;107;N;0;;            ;;1;0;0;0;0;1;1;10:12.481
324;Hube;4;Huber;Jürgen;Knötschke;Christian;Kurz;Maximilian;Sagmeister;Simon;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;2;12:53:49.187;12:53:49.187;10:25.888;625,888;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;50.575;N;173;;53.798;N;190;;1:19.694;N;172;;13.082;N;222;;2:12.883;N;160;;45.386;N;185;;3:10.397;N;185;;24.470;N;223;;35.603;N;;;;N;;N;;N;10:12.481;107;N;0;;            ;;2;0;0;0;0;1;2;10:12.481
