STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
15;van ;2;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:30:43.360;14:30:43.360;8:18.651;498,651;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.960;N;211;;43.311;N;233;;1:04.422;N;216;;10.616;N;262;;1:46.219;J;205;;35.564;N;247;;2:28.421;N;230;;20.347;J;261;;28.791;J;;;;N;;N;;N;8:16.409;18;N;0;;            ;;2;0;0;0;0;1;2;8:16.409
15;van ;1;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;14:45:55.487;14:45:55.487;8:21.487;501,487;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.528;N;213;;43.322;N;234;;1:03.942;N;224;;10.453;N;263;;1:47.914;N;205;;35.628;N;245;;2:28.739;N;230;;20.655;N;256;;29.306;N;;;;N;;N;;N;8:16.409;18;N;0;;            ;;3;0;0;0;0;1;3;8:16.409
15;van ;1;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;14:54:36.407;14:54:36.407;8:40.920;520,920;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.658;J;214;;43.492;N;235;;1:04.092;N;226;;10.454;N;234;;2:08.880;N;205;;35.588;N;245;;2:27.967;J;227;;20.619;N;258;;29.170;N;;;;N;;N;;N;8:16.409;18;N;0;;            ;;4;0;0;0;0;1;4;8:16.409
15;van ;1;Van der Linde;Kelvin;Vanthoor;Dries;Vervisch;Frederic;Frijns;Robin;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;15:10:05.327;15:10:05.327;8:43.966;523,966;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.773;N;212;;43.590;N;231;;1:03.711;J;228;;10.303;J;269;;2:05.317;N;205;;35.318;J;249;;2:34.412;N;227;;20.543;N;260;;28.999;N;;;;N;;N;;N;8:16.409;18;N;0;;            ;;5;0;0;0;0;1;5;8:16.409
16;Gier;1;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:40:35.342;14:40:35.342;8:26.268;506,268;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.125;N;212;;44.097;N;231;;1:04.963;N;225;;10.384;N;269;;1:49.496;N;205;;36.111;N;247;;2:27.909;J;230;;20.250;J;265;;29.933;N;;;;N;;N;;N;8:19.818;23;N;0;;            ;;1;0;0;0;0;1;1;8:19.818
16;Gier;1;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:49:01.886;14:49:01.886;8:26.544;506,544;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.147;J;213;;46.459;N;206;;1:05.197;N;227;;10.328;J;269;;1:48.082;N;206;;35.558;J;247;;2:30.212;N;230;;20.396;N;260;;29.165;J;;;;N;;N;;N;8:19.818;23;N;0;;            ;;2;0;0;0;0;1;2;8:19.818
16;Gier;3;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;15:02:35.483;15:02:35.483;13:33.597;813,597;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;5:45.686;N;205;;45.678;N;233;;1:09.028;N;220;;10.498;N;266;;1:47.463;J;205;;35.871;N;248;;2:29.485;N;230;;20.389;N;259;;29.499;N;;;;N;;N;;N;8:19.818;23;N;0;;            ;;3;0;0;0;0;1;3;8:19.818
16;Gier;2;Giermaziak;Jakub;Schramm;Kim Luis;Beretta;Michele;Winkelhock;Markus;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;15:16:50.994;15:16:50.994;8:52.497;532,497;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.024;N;213;;43.928;J;233;;1:04.070;J;226;;10.351;N;269;;2:17.300;N;204;;36.014;N;245;;2:29.049;N;228;;20.490;N;258;;29.271;N;;;;N;;N;;N;8:19.818;23;N;0;;            ;;4;0;0;0;0;2;1;8:19.818
18;Olse;1;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:24:38.231;14:24:38.231;8:26.576;506,576;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.019;N;215;;42.916;J;234;;1:11.072;N;189;;11.280;N;255;;1:47.778;N;205;;35.463;J;244;;2:27.675;J;232;;20.392;N;259;;28.981;J;;;;N;;N;;N;8:17.714;24;N;0;;            ;;1;0;0;0;0;1;1;8:17.714
18;Olse;2;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:39:06.855;14:39:06.855;8:23.697;503,697;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.549;N;216;;45.051;N;234;;1:04.782;N;218;;10.579;N;263;;1:47.057;J;206;;35.580;N;248;;2:28.374;N;230;;20.254;J;264;;29.471;N;;;;N;;N;;N;8:17.714;24;N;0;;            ;;2;0;0;0;0;1;2;8:17.714
18;Olse;3;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);3;14:55:15.215;14:55:15.215;8:47.144;527,144;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.857;N;214;;43.400;N;232;;1:04.815;N;214;;11.658;N;173;;2:09.660;N;205;;35.710;N;243;;2:29.989;N;226;;20.754;N;258;;29.301;N;;;;N;;N;;N;8:17.714;24;N;0;;            ;;3;0;0;0;0;1;3;8:17.714
18;Olse;3;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:03:36.115;15:03:36.115;8:20.900;500,900;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.904;N;214;;43.195;N;233;;1:04.412;N;220;;10.552;N;261;;1:47.158;N;206;;35.754;N;243;;2:29.253;N;229;;20.571;N;259;;29.101;N;;;;N;;N;;N;8:17.714;24;N;0;;            ;;4;0;0;0;0;1;4;8:17.714
18;Olse;3;Olsen;Dennis;Bamber;Earl;Tandy;Nick;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);5;15:12:30.727;15:12:30.727;8:54.612;534,612;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.630;J;214;;43.387;N;234;;1:04.273;J;222;;10.465;J;262;;2:16.031;N;198;;35.594;N;244;;2:33.160;N;227;;20.636;N;258;;30.436;N;;;;N;;N;;N;8:17.714;24;N;0;;            ;;5;0;0;0;0;1;5;8:17.714
20; Kro;1;Krohn;Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;1;14:27:30.357;14:27:30.357;8:23.917;503,917;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.741;J;213;;42.467;J;232;;1:07.846;N;197;;11.172;N;254;;1:48.194;N;203;;35.799;N;244;;2:27.652;N;229;;20.727;N;256;;29.319;N;;;;N;;N;;N;8:16.207;12;N;0;;            ;;1;0;0;0;0;1;1;8:16.207
20; Kro;1;Krohn;Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;2;14:35:50.275;14:35:50.275;8:19.918;499,918;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.898;N;216;;45.129;N;232;;1:03.992;J;222;;10.585;N;259;;1:46.533;J;204;;35.739;N;242;;2:26.846;J;230;;20.553;N;258;;29.643;N;;;;N;;N;;N;8:16.207;12;N;0;;            ;;2;0;0;0;0;1;2;8:16.207
20; Kro;2;Krohn;Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;3;14:50:01.086;14:50:01.086;8:32.044;512,044;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.955;N;219;;45.261;N;233;;1:09.274;N;225;;10.435;N;261;;1:47.180;N;203;;35.600;J;244;;2:31.193;N;224;;20.809;N;256;;29.337;N;;;;N;;N;;N;8:16.207;12;N;0;;            ;;3;0;0;0;0;1;3;8:16.207
20; Kro;2;Krohn;Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;4;15:03:32.981;15:03:32.981;8:23.453;503,453;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.024;N;213;;43.120;N;233;;1:04.012;N;226;;10.396;J;263;;1:47.056;N;203;;36.499;N;242;;2:30.714;N;229;;20.444;J;260;;29.188;J;;;;N;;N;;N;8:16.207;12;N;0;;            ;;4;0;0;0;0;1;4;8:16.207
20; Kro;2;Krohn;Jesse;Sims;Alexander;Klingmann;Jens;Krütten;Niklas;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;5;15:12:26.416;15:12:26.416;8:53.435;533,435;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.564;N;211;;43.511;N;234;;1:04.262;N;225;;10.441;N;262;;2:15.788;N;202;;35.714;N;243;;2:31.979;N;227;;20.673;N;258;;29.503;N;;;;N;;N;;N;8:16.207;12;N;0;;            ;;5;0;0;0;0;1;5;8:16.207
21;Putm;2;Putman;Charles;Espenlaub;Charles;Foster;Joe;Lewis;Shane;USA ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;1;14:22:14.342;14:22:14.342;8:48.967;528,967;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.114;N;213;;44.568;N;230;;1:17.000;N;212;;10.723;N;259;;1:52.681;N;205;;35.847;N;245;;2:35.534;N;225;;20.523;J;261;;29.977;N;;;;N;;N;;N;8:23.665;29;N;0;;            ;;1;0;0;0;0;1;1;8:23.665
21;Putm;2;Putman;Charles;Espenlaub;Charles;Foster;Joe;Lewis;Shane;USA ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;2;14:30:42.260;14:30:42.260;8:27.918;507,918;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.714;N;216;;44.104;J;233;;1:05.533;J;213;;10.693;N;259;;1:49.029;N;205;;35.834;N;250;;2:31.438;N;228;;20.544;N;259;;29.029;J;;;;N;;N;;N;8:23.665;29;N;0;;            ;;2;0;0;0;0;1;2;8:23.665
21;Putm;2;Putman;Charles;Espenlaub;Charles;Foster;Joe;Lewis;Shane;USA ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;3;14:39:06.190;14:39:06.190;8:23.930;503,930;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.256;J;191;;44.330;N;234;;1:05.546;N;222;;10.460;J;263;;1:48.482;J;206;;35.639;J;248;;2:28.639;J;229;;20.530;N;258;;29.048;N;;;;N;;N;;N;8:23.665;29;N;0;;            ;;3;0;0;0;0;1;3;8:23.665
22;Haas;4;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:40:28.105;14:40:28.105;8:23.855;503,855;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.088;N;213;;43.688;N;233;;1:04.827;N;225;;10.438;N;266;;1:48.912;N;198;;35.726;N;245;;2:28.506;N;230;;20.457;J;259;;29.213;N;;;;N;;N;;N;8:16.464;10;N;0;;Lionspeed by;;1;0;0;0;0;1;1;8:16.464
22;Haas;4;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:48:48.184;14:48:48.184;8:20.079;500,079;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.977;J;211;;43.215;N;233;;1:04.516;N;214;;10.680;N;263;;1:46.863;J;204;;35.428;J;246;;2:28.655;N;226;;20.629;N;258;;29.116;N;;;;N;;N;;N;8:16.464;10;N;0;;Lionspeed by;;2;0;0;0;0;1;2;8:16.464
22;Haas;1;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;15:02:49.788;15:02:49.788;8:17.392;497,392;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.485;N;213;;42.933;N;233;;1:03.593;J;219;;10.559;N;266;;1:46.965;N;204;;35.461;N;248;;2:26.722;J;230;;20.523;N;258;;29.151;N;;;;N;;N;;N;8:16.464;10;N;0;;Lionspeed by;;3;0;0;0;0;1;3;8:16.464
22;Haas;1;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;15:15:03.678;15:15:03.678;8:44.719;524,719;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.438;N;213;;42.900;J;235;;1:04.109;N;225;;10.425;J;267;;2:13.158;N;205;;35.479;N;244;;2:27.606;N;229;;20.505;N;258;;29.099;J;;;;N;;N;;N;8:16.464;10;N;0;;Lionspeed by;;4;0;0;0;0;1;4;8:16.464
23;Fetz;1;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;14:48:04.479;14:48:04.479;8:24.272;504,272;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.606;N;213;;43.911;J;232;;1:04.593;J;223;;10.495;J;264;;1:48.493;J;203;;35.872;J;244;;2:29.134;J;227;;20.759;N;255;;;N;;;;N;;N;;N;8:23.400;32;N;1;;            ;;1;0;0;0;0;1;1;8:23.400
23;Fetz;1;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;14:57:00.289;14:57:00.289;8:55.810;535,810;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.604;N;213;;44.707;N;234;;1:05.196;N;223;;10.580;N;216;;2:11.713;N;206;;35.926;N;246;;2:34.561;N;213;;21.136;N;256;;30.387;N;;;;N;;N;;N;8:23.400;32;N;0;;            ;;2;0;0;0;0;1;2;8:23.400
23;Fetz;4;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;3;15:09:50.742;15:09:50.742;12:50.453;770,453;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:40.250;N;211;;44.573;N;230;;1:05.964;N;214;;10.652;N;263;;2:10.125;N;205;;35.922;N;236;;2:33.312;N;228;;20.372;J;261;;29.283;J;;;;N;;N;;N;8:23.400;32;N;0;;            ;;3;0;0;0;0;1;3;8:23.400
23;Fetz;4;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;4;15:18:45.154;15:18:45.154;8:54.412;534,412;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.247;J;213;;43.965;N;233;;1:04.692;N;218;;10.582;N;263;;2:15.807;N;205;;36.147;N;243;;2:31.519;N;229;;20.662;N;256;;29.791;N;;;;N;;N;;N;8:23.400;32;N;0;;            ;;4;0;0;0;0;2;1;8:23.400
24;Kolb;1;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:40:59.399;14:40:59.399;8:30.523;510,523;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.517;N;213;;43.987;N;231;;1:05.840;N;220;;10.457;N;266;;1:49.583;N;203;;35.729;N;242;;2:31.711;N;220;;20.916;N;254;;29.783;J;;;;N;;N;;N;8:17.649;25;N;0;;Lionspeed by;;1;0;0;0;0;1;1;8:17.649
24;Kolb;1;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:49:25.121;14:49:25.121;8:25.722;505,722;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.107;J;213;;43.598;N;234;;1:04.989;N;222;;10.420;N;266;;1:49.010;N;203;;36.205;N;246;;2:29.060;J;228;;20.629;J;258;;30.704;N;;;;N;;N;;N;8:17.649;25;N;0;;Lionspeed by;;2;0;0;0;0;1;2;8:17.649
24;Kolb;4;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;15:05:26.116;15:05:26.116;8:29.969;509,969;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.139;N;214;;42.472;J;234;;1:02.937;J;230;;10.271;J;267;;1:45.987;J;206;;35.403;J;249;;2:32.964;N;198;;23.583;N;223;;35.213;N;;;;N;;N;;N;8:17.649;25;N;0;;Lionspeed by;;3;0;0;0;0;1;3;8:17.649
25;Thys;4;Thyssen;Joachim;Rader;Klaus;Menzel;Nico;Kern;Lars;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);1;14:42:28.335;14:42:28.335;8:39.180;519,180;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.055;N;213;;44.730;N;236;;1:06.645;N;213;;10.722;N;258;;1:52.104;J;206;;36.205;N;250;;2:33.240;N;225;;20.681;N;258;;30.798;N;;;;N;;N;;N;8:24.630;34;N;0;;            ;;1;0;0;0;0;1;1;8:24.630
25;Thys;3;Thyssen;Joachim;Rader;Klaus;Menzel;Nico;Kern;Lars;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);2;14:55:57.235;14:55:57.235;13:28.900;808,900;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:48.477;N;213;;46.389;N;231;;1:09.425;N;205;;12.210;N;146;;2:18.848;N;203;;36.562;N;242;;2:41.954;N;217;;20.978;N;258;;34.057;N;;;;N;;N;;N;8:24.630;34;N;0;;            ;;2;0;0;0;0;1;2;8:24.630
25;Thys;3;Thyssen;Joachim;Rader;Klaus;Menzel;Nico;Kern;Lars;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);3;15:09:11.687;15:09:11.687;13:14.452;794,452;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;5:12.201;N;211;;44.561;N;233;;1:06.614;N;205;;10.879;N;261;;2:06.563;N;204;;35.575;J;247;;2:28.609;N;227;;20.507;N;252;;28.943;J;;;;N;;N;;N;8:24.630;34;N;0;;            ;;3;0;0;0;0;2;1;8:24.630
25;Thys;3;Thyssen;Joachim;Rader;Klaus;Menzel;Nico;Kern;Lars;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);4;15:17:59.143;15:17:59.143;8:47.456;527,456;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.253;J;215;;43.291;J;234;;1:04.185;J;219;;10.477;J;267;;2:12.138;N;203;;38.338;N;238;;2:28.427;J;228;;20.375;J;270;;28.972;N;;;;N;;N;;N;8:24.630;34;N;0;;            ;;4;0;0;0;0;3;1;8:24.630
26;Gros;4;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;1;14:40:20.685;14:40:20.685;8:18.373;498,373;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.853;J;218;;42.968;J;236;;1:03.138;J;225;;10.330;N;266;;1:47.317;J;206;;35.161;J;247;;2:27.745;N;227;;20.490;N;258;;30.371;N;;;;N;;N;;N;8:16.479;17;N;0;;Serliana    ;;1;0;0;0;0;1;1;8:16.479
26;Gros;4;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;2;14:55:15.908;14:55:15.908;8:43.114;523,114;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.722;N;216;;43.474;N;235;;1:04.312;N;225;;11.268;N;199;;2:08.775;N;204;;35.381;N;244;;2:27.847;N;227;;20.572;N;258;;29.763;N;;;;N;;N;;N;8:16.479;17;N;0;;Serliana    ;;2;0;0;0;0;1;2;8:16.479
26;Gros;4;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;3;15:09:28.142;15:09:28.142;8:37.982;517,982;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.527;N;214;;43.128;N;234;;1:04.043;N;227;;10.323;J;265;;2:06.026;N;204;;35.454;N;244;;2:28.031;N;228;;20.482;N;258;;28.968;N;;;;N;;N;;N;8:16.479;17;N;0;;Serliana    ;;3;0;0;0;0;1;3;8:16.479
